"game.id","date","Team","playerID","name","pass.att","pass.comp","passyds","pass.tds","pass.ints","pass.twopta","pass.twoptm","rush.att","rushyds","rushtds","rushlng","rushlngtd","rush.twopta","rush.twoptm","recept","recyds","rec.tds","reclng","reclngtd","rec.twopta","rec.twoptm","kick.rets","kickret.avg","kickret.tds","kick.ret.lng","kickret.lngtd","punt.rets","puntret.avg","puntret.tds","puntret.lng","puntret.lngtd","fgm","fga","fgyds","totpts.fg","xpmade","xpmissed","xpa","xpb","xppts.tot","tackles","asst.tackles","sacks","defints","forced.fumbs","totalfumbs","recfumbs","totalrecfumbs","fumbyds","fumbslost","games","week","season","home_team","away_team","Opp","fan_pts","Pos","Player"
"2018090600",2018-09-06,"ATL","00-0033540","T.McKinley",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,2018,"PHI","ATL","PHI",0,,
"2018090600",2018-09-06,"ATL","00-0027980","B.Reed",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2018,"PHI","ATL","PHI",0,,
"2018090600",2018-09-06,"ATL","00-0033222","D.Burton",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2018,"PHI","ATL","PHI",0,,
"2018090600",2018-09-06,"ATL","00-0028003","T.McClain",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2018,"PHI","ATL","PHI",0,,
"2018090600",2018-09-06,"ATL","00-0026997","A.Mack",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2018,"PHI","ATL","PHI",0,,
"2018090600",2018-09-06,"ATL","00-0030427","K.Ishmael",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2018,"PHI","ATL","PHI",0,,
"2018090900",2018-09-09,"BAL","00-0034307","J.Grant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,0,24,0,6,9,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2018,"BAL","BUF","BUF",0,,
"2018090900",2018-09-09,"BAL","00-0032426","A.Collins",0,0,0,0,0,0,0,7,13,1,8,8,0,0,1,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,2018,"BAL","BUF","BUF",7.9,"RB","Alex Collins"
"2018090900",2018-09-09,"BAL","00-0026158","J.Flacco",34,25,236,3,0,1,0,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,-6,0,1,1,2018,"BAL","BUF","BUF",21.74,"QB","Joe Flacco"
"2018090900",2018-09-09,"BAL","00-0034796","L.Jackson",4,1,24,0,0,0,0,7,39,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,-1,0,1,1,2018,"BAL","BUF","BUF",4.86,"QB","Lamar Jackson"
"2018090900",2018-09-09,"BAL","00-0031598","N.Boyle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,40,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2018,"BAL","BUF","BUF",7,"TE","Nick Boyle"
"2018090900",2018-09-09,"BAL","00-0031051","J.Brown",0,0,0,0,0,0,0,1,1,0,1,0,0,0,3,44,1,29,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2018,"BAL","BUF","BUF",13.5,"WR","John Brown"
"2018090900",2018-09-09,"BAL","00-0031577","J.Allen",0,0,0,0,0,0,0,4,17,1,8,1,0,0,5,15,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2018,"BAL","BUF","BUF",14.2,"RB","Javorius Allen"
